Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2017,Christmas Period,Easter Period,Age_Group,Day of week,Time of day,Case
20191260,NSW,1,2019,Saturday,14:00,Multiple,No,No,No,100,Driver,Male,56,Outer Regional Australia,Clarence Valley,No,No,40_to_64,Weekend,Day,1
20194040,SA,1,2019,Saturday,11:00,Single,No,No,No,60,Motorcycle rider,Male,18,Major Cities of Australia,Salisbury (C),No,No,17_to_25,Weekend,Day,1
20193148,Qld,1,2019,Sunday,6:00,Single,No,No,No,60,Driver,Male,59,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekend,Day,1
20191153,NSW,1,2019,Saturday,0:00,Single,No,No,No,100,Driver,Male,21,Remote Australia,Narrabri,No,No,17_to_25,Weekend,Night,1
20191043,NSW,1,2019,Saturday,6:00,Single,No,No,No,80,Driver,Male,43,Outer Regional Australia,Nambucca,No,No,40_to_64,Weekend,Day,1
20191132,NSW,1,2019,Saturday,12:00,Single,No,No,No,100,Passenger,Female,3,Outer Regional Australia,Dubbo Regional,No,No,0_to_16,Weekend,Day,1
20194060,SA,1,2019,Saturday,0:00,Single,No,No,No,60,Passenger,Female,19,Major Cities of Australia,Playford (C),No,No,17_to_25,Weekend,Night,1
20197007,NT,1,2019,Saturday,15:00,Single,No,No,No,110,Passenger,Male,12,Very Remote Australia,Central Desert (R),No,No,0_to_16,Weekend,Day,1
20195021,WA,1,2019,Saturday,7:00,Single,No,No,No,50,Driver,Male,86,Major Cities of Australia,Armadale (C),No,No,75_or_older,Weekend,Day,1
20195021,WA,1,2019,Saturday,7:00,Single,No,No,No,50,Passenger,Female,83,Major Cities of Australia,Armadale (C),No,No,75_or_older,Weekend,Day,1
20194058,SA,1,2019,Sunday,16:00,Multiple,No,No,No,60,Motorcycle rider,Male,19,Major Cities of Australia,Port Adelaide Enfield (C),No,No,17_to_25,Weekend,Day,1
20191163,NSW,1,2019,Sunday,6:00,Single,No,No,No,60,Motorcycle pillion passenger,Male,23,Major Cities of Australia,Fairfield,No,No,17_to_25,Weekend,Day,1
20191163,NSW,1,2019,Sunday,6:00,Single,No,No,No,60,Motorcycle rider,Male,24,Major Cities of Australia,Fairfield,No,No,17_to_25,Weekend,Day,1
20191287,NSW,1,2019,Sunday,18:00,Single,No,No,No,100,Driver,Female,34,Outer Regional Australia,Temora,No,No,26_to_39,Weekend,Night,1
20191290,NSW,1,2019,Saturday,7:00,Single,No,No,No,100,Driver,Male,34,Outer Regional Australia,Hilltops,No,No,26_to_39,Weekend,Day,1
20191272,NSW,1,2019,Saturday,14:00,Multiple,No,No,No,80,Driver,Male,63,Major Cities of Australia,Sutherland,No,No,40_to_64,Weekend,Day,1
20191079,NSW,1,2019,Sunday,17:00,Single,No,No,No,90,Passenger,Female,55,Major Cities of Australia,Port Stephens,No,No,40_to_64,Weekend,Day,1
20192001,Vic,1,2019,Saturday,14:00,Single,No,No,No,100,Motorcycle rider,Male,59,Outer Regional Australia,East Gippsland (S),No,No,40_to_64,Weekend,Day,1
20192127,Vic,1,2019,Sunday,7:00,Single,No,No,No,60,Motorcycle rider,Male,52,Inner Regional Australia,Greater Shepparton (C),No,No,40_to_64,Weekend,Day,1
20193167,Qld,1,2019,Friday,18:00,Single,No,No,No,80,Driver,Male,55,Inner Regional Australia,Bundaberg (R),No,No,40_to_64,Weekend,Night,1
20192106,Vic,1,2019,Sunday,13:00,Single,No,No,No,80,Motorcycle rider,Male,65,Major Cities of Australia,Nillumbik (S),No,No,65_to_74,Weekend,Day,1
20194065,SA,1,2019,Sunday,15:00,Multiple,No,Yes,No,110,Passenger,Female,74,Outer Regional Australia,Tatiara (DC),No,No,65_to_74,Weekend,Day,1
20191200,NSW,1,2019,Sunday,11:00,Single,No,No,No,100,Driver,Female,90,Inner Regional Australia,Oberon,No,No,75_or_older,Weekend,Day,1
20191197,NSW,1,2019,Saturday,9:00,Single,No,No,No,50,Driver,Male,94,Outer Regional Australia,Eurobodalla,No,No,75_or_older,Weekend,Day,1
20192164,Vic,1,2019,Sunday,17:00,Multiple,No,No,No,60,Passenger,Female,84,Major Cities of Australia,Banyule (C),No,No,75_or_older,Weekend,Day,1
20193193,Qld,1,2019,Tuesday,10:00,Single,No,No,No,100,Driver,Male,82,Inner Regional Australia,Toowoomba (R),Yes,No,75_or_older,Weekday,Day,1
20194004,SA,1,2019,Wednesday,16:00,Multiple,No,No,Yes,110,Driver,Female,32,Outer Regional Australia,The Coorong (DC),Yes,No,26_to_39,Weekday,Day,1
20191324,NSW,1,2019,Thursday,13:00,Single,No,No,No,110,Passenger,Male,38,Outer Regional Australia,Walcha,Yes,No,26_to_39,Weekday,Day,1
20191085,NSW,1,2019,Friday,23:00,Single,No,No,No,80,Driver,Male,46,Inner Regional Australia,Central Coast,No,No,40_to_64,Weekend,Night,1
20191058,NSW,1,2019,Friday,7:00,Single,No,No,No,110,Motorcycle rider,Male,36,Inner Regional Australia,Coffs Harbour,No,No,26_to_39,Weekday,Day,1
20195046,WA,1,2019,Tuesday,10:00,Single,No,No,No,80,Motorcycle rider,Male,24,Inner Regional Australia,Serpentine-Jarrahdale (S),No,No,17_to_25,Weekday,Day,1
20192006,Vic,1,2019,Thursday,11:00,Single,No,No,No,110,Passenger,Female,19,Inner Regional Australia,Moorabool (S),No,No,17_to_25,Weekday,Day,1
20192038,Vic,1,2019,Thursday,15:00,Single,No,No,No,80,Driver,Male,38,Major Cities of Australia,Melton (C),No,No,26_to_39,Weekday,Day,1
